base_demand_MW,ev_demand_MW,total_demand_MW
17811.038211706848,785,18596.038211706848
17896.39424495247,775,18671.39424495247
17905.06864690915,805,18710.06864690915
16700.538443935435,730,17430.538443935435
15158.150433245974,620,15778.150433245974
13155.8438266364,570,13725.8438266364
11966.864400982799,560,12526.864400982799
11638.045931065906,545,12183.045931065906
11788.44357737571,460,12248.44357737571
11688.20513245353,460,12148.20513245353
11856.26218818281,615,12471.26218818281
13466.56824444537,1020,14486.56824444537
13881.214293920828,1180,15061.214293920828
15028.257875844154,1260,16288.257875844154
16242.088817290196,1400,17642.088817290198
16693.508303469964,1530,18223.508303469964
16670.9519881007,1520,18190.9519881007
16726.58010161771,1500,18226.58010161771
16929.043636580493,1490,18419.043636580493
16906.190042013943,1270,18176.190042013943
17289.44853375938,660,17949.44853375938
17418.500508603356,625,18043.500508603356
16692.914770176067,750,17442.914770176067
16893.07387880954,785,17678.07387880954
17929.55215155737,785,18714.55215155737
17896.39424495247,775,18671.39424495247
18036.601365399438,805,18841.601365399438
16700.538443935435,730,17430.538443935435
15158.150433245974,620,15778.150433245974
13155.8438266364,570,13725.8438266364
11757.544992670193,560,12317.544992670193
11567.812183056025,545,12112.812183056025
11615.508067508888,460,12075.508067508888
11575.153954128311,460,12035.153954128311
11820.877762900314,615,12435.877762900314
13289.468775615185,1020,14309.468775615185
13459.095260486009,1180,14639.095260486009
15045.750193852744,1260,16305.750193852744
15686.06190708883,1400,17086.061907088828
16585.042400487713,1530,18115.042400487713
16686.7580154902,1520,18206.7580154902
16510.98297673896,1500,18010.98297673896
16628.995642356815,1490,18118.995642356815
16606.14204779027,1270,17876.14204779027
16698.986441505465,660,17358.986441505465
16698.986441505465,625,17323.986441505465
16602.772541854134,750,17352.772541854134
16985.750156013168,785,17770.750156013168
19021.03630170926,785,19806.03630170926
18993.711217975255,775,19768.711217975255
18789.560367292706,805,19594.560367292706
17507.442344028666,730,18237.442344028666
15592.211889606255,620,16212.211889606255
13830.351873466525,570,14400.351873466525
11739.607780966351,560,12299.607780966351
11567.812183056025,545,12112.812183056025
11615.508067508888,460,12075.508067508888
11575.153954128311,460,12035.153954128311
11820.877762900314,615,12435.877762900314
13289.468775615185,1020,14309.468775615185
13459.095260486009,1180,14639.095260486009
15045.750193852744,1260,16305.750193852744
15686.06190708883,1400,17086.061907088828
16712.260470214635,1530,18242.260470214635
16686.7580154902,1520,18206.7580154902
16573.050772729595,1500,18073.050772729595
16608.200449956308,1490,18098.200449956308
16585.34685538976,1270,17855.34685538976
16841.78296627087,660,17501.78296627087
16841.78296627087,625,17466.78296627087
16625.866009979865,750,17375.866009979865
16896.662756291258,785,17681.662756291258
18958.96850571863,785,19743.96850571863
19171.537483187778,775,19946.537483187778
18800.96153705897,805,19605.96153705897
17563.691668557934,730,18293.691668557934
15590.126834822539,620,16210.126834822539
13782.915339485768,570,14352.915339485768
11887.618992892423,560,12447.618992892423
11708.991098947916,545,12253.991098947916
11928.417999968256,460,12388.417999968256
11918.853810621082,460,12378.853810621082
12420.98297725378,615,13035.98297725378
14034.046554346342,1020,15054.046554346342
14516.311319996243,1180,15696.311319996243
15383.157982369848,1260,16643.15798236985
16607.593590353572,1400,18007.593590353572
16667.12118685842,1530,18197.12118685842
16723.824630989067,1520,18243.824630989067
16861.30703382781,1500,18361.30703382781
17441.354103169902,1490,18931.354103169902
17406.67289695409,1270,18676.67289695409
17633.730647438555,660,18293.730647438555
17633.730647438555,625,18258.730647438555
17418.500508603356,750,18168.500508603356
17255.421341777594,785,18040.421341777594
18308.857855079576,785,19093.857855079576
18208.941291771003,775,18983.941291771003
17789.11950896073,805,18594.11950896073
16542.62885984041,730,17272.62885984041
15347.058036812503,620,15967.058036812503
13158.798166797018,570,13728.798166797018
12027.854816158446,560,12587.854816158446
11799.701233046731,545,12344.701233046731
11919.728221501377,460,12379.728221501377
11911.29881860729,460,12371.29881860729
12420.98297725378,615,13035.98297725378
14034.046554346342,1020,15054.046554346342
14508.756327982454,1180,15688.756327982454
15461.845735690142,1260,16721.84573569014
16607.593590353572,1400,18007.593590353572
16659.85527323648,1530,18189.85527323648
16723.824630989067,1520,18243.824630989067
16955.534288360726,1500,18455.534288360726
17183.40596878535,1490,18673.40596878535
17116.788775975565,1270,18386.788775975565
17633.730647438555,660,18293.730647438555
17633.730647438555,625,18258.730647438555
16896.301920851794,750,17646.301920851794
17031.778201659195,785,17816.778201659195
18149.66381983214,785,18934.66381983214
18208.941291771003,775,18983.941291771003
17905.06864690915,805,18710.06864690915
16660.381149885474,730,17390.381149885474
15117.993139196007,620,15737.993139196007
13216.802463690954,570,13786.802463690954
12010.100072375697,560,12570.100072375697
11708.347335720686,545,12253.347335720686
11795.971916771814,460,12255.971916771814
11821.528701832303,460,12281.528701832303
11890.74144956461,615,12505.74144956461
13491.825700107216,1020,14511.825700107216
14030.56018693265,1180,15210.56018693265
15209.578709275798,1260,16469.578709275796
16701.1022493096,1400,18101.1022493096
16667.12118685842,1530,18197.12118685842
16723.824630989067,1520,18243.824630989067
17209.89457036424,1500,18709.89457036424
17441.354103169902,1490,18931.354103169902
17418.500508603356,1270,18688.500508603356
17732.121860934847,660,18392.121860934847
17732.121860934847,625,18357.121860934847
16974.572458195213,750,17724.572458195213
17154.195724900288,785,17939.195724900288
18325.52394193985,785,19110.52394193985
18384.801413878715,775,19159.801413878715
17905.06864690915,805,18710.06864690915
16660.381149885474,730,17390.381149885474
15133.769438665784,620,15753.769438665784
13158.798166797018,570,13728.798166797018
11901.174924288678,560,12461.174924288678
11640.485670685013,545,12185.485670685013
11836.817053378256,460,12296.817053378256
11827.252864031085,460,12287.252864031085
12454.46481567365,615,13069.46481567365
14018.884290184062,1020,15038.884290184062
14516.311319996243,1180,15696.311319996243
15469.400727703936,1260,16729.400727703935
16641.24662058704,1400,18041.24662058704
16693.508303469964,1530,18223.508303469964
16670.9519881007,1520,18190.9519881007
17023.916704541996,1500,18523.916704541996
17441.354103169902,1490,18931.354103169902
17418.500508603356,1270,18688.500508603356
17661.64413896305,660,18321.64413896305
17661.64413896305,625,18286.64413896305
16855.176931759634,750,17605.176931759634
17035.033921419814,785,17820.033921419814
17945.355103644826,785,18730.355103644826
17971.396761327098,775,18746.396761327098
17950.648723557886,805,18755.648723557886
16746.334816827715,730,17476.334816827715
15203.946806138247,620,15823.946806138247
13155.8438266364,570,13725.8438266364
12043.387141666306,560,12603.387141666306
11728.729412547036,545,12273.729412547036
11796.6802613419,460,12256.6802613419
11718.013010035213,460,12178.013010035213
11860.377967414208,615,12475.377967414208
13466.56824444537,1020,14486.56824444537
13853.948666026286,1180,15033.948666026286
15004.591376438133,1260,16264.591376438133
16607.593590353572,1400,18007.593590353572
16659.85527323648,1530,18189.85527323648
16670.9519881007,1520,18190.9519881007
17456.017143300873,1500,18956.017143300873
17594.38318292603,1490,19084.38318292603
17571.529588359484,1270,18841.529588359484
17732.121860934847,660,18392.121860934847
17732.121860934847,625,18357.121860934847
17160.55237421881,750,17910.55237421881
17262.478134860758,785,18047.478134860758
18390.15038922851,785,19175.15038922851
18384.801413878715,775,19159.801413878715
17978.697528372177,805,18783.697528372177
16542.62885984041,730,17272.62885984041
15133.769438665784,620,15753.769438665784
13143.021867327247,570,13713.021867327247
12011.727932256008,560,12571.727932256008
11845.119343787985,545,12390.119343787985
11933.965844850023,460,12393.965844850023
12032.341681836104,460,12492.341681836104
12684.229857054786,615,13299.229857054786
14156.382069533009,1020,15176.382069533009
14308.415776528569,1180,15488.415776528569
15697.51638209047,1260,16957.51638209047
16821.332207698935,1400,18221.332207698935
16867.466863815716,1530,18397.466863815716
16705.193426124668,1520,18225.193426124668
16634.690076635867,1500,18134.690076635867
16608.200449956308,1490,18098.200449956308
16585.34685538976,1270,17855.34685538976
16841.78296627087,660,17501.78296627087
16841.78296627087,625,17466.78296627087
16589.187907638832,750,17339.187907638832
16923.682360022536,785,17708.682360022536
19021.03630170926,785,19806.03630170926
18993.711217975255,775,19768.711217975255
18789.560367292706,805,19594.560367292706
17571.242560169005,730,18301.242560169005
15627.454850994876,620,16247.454850994876
13822.641066149328,570,14392.641066149328
12034.672760783102,560,12594.672760783102
11880.998892699063,545,12425.998892699063
11857.995633433193,460,12317.995633433193
11932.902815444557,460,12392.902815444557
12006.903808454528,615,12621.903808454528
13324.988514187482,1020,14344.988514187482
13579.472833373304,1180,14759.472833373304
15166.126741639362,1260,16426.12674163936
16454.25800549403,1400,17854.25800549403
16776.060686354973,1530,18306.060686354973
16686.7580154902,1520,18206.7580154902
16522.509208788222,1500,18022.509208788222
16608.200449956308,1490,18098.200449956308
16585.34685538976,1270,17855.34685538976
16841.78296627087,660,17501.78296627087
16841.78296627087,625,17466.78296627087
16540.704745863495,750,17290.704745863495
16923.682360022536,785,17708.682360022536
19021.03630170926,785,19806.03630170926
19188.15846561812,775,19963.15846561812
18789.560367292706,805,19594.560367292706
17507.442344028666,730,18237.442344028666
15592.211889606255,620,16212.211889606255
13830.351873466525,570,14400.351873466525
12043.387141666306,560,12603.387141666306
11708.347335720686,545,12253.347335720686
11796.6802613419,460,12256.6802613419
11718.013010035213,460,12178.013010035213
11856.26218818281,615,12471.26218818281
13462.45246521398,1020,14482.45246521398
13838.843807502102,1180,15018.843807502102
14989.48651791395,1260,16249.48651791395
16225.303818751012,1400,17625.30381875101
17018.54005147384,1530,18548.54005147384
16899.907199944406,1520,18419.907199944406
17533.881740774887,1500,19033.881740774887
17684.4977335296,1490,19174.4977335296
17661.64413896305,1270,18931.64413896305
17736.44983600706,660,18396.44983600706
17736.699960573056,625,18361.699960573056
17418.500508603356,750,18168.500508603356
17506.44184576469,785,18291.44184576469
19143.890517840166,785,19928.890517840166
19203.167989779024,775,19978.167989779024
17905.06864690915,805,18710.06864690915
16542.62885984041,730,17272.62885984041
15117.993139196007,620,15737.993139196007
13213.000365267731,570,13783.000365267731
12107.431331768556,560,12667.431331768556
11789.688049601591,545,12334.688049601591
11796.6802613419,460,12256.6802613419
11718.013010035213,460,12178.013010035213
11871.367046706993,615,12486.367046706993
13477.557323738158,1020,14497.557323738158
13868.217042395343,1180,15048.217042395343
14991.6535807521,1260,16251.6535807521
16641.24662058704,1400,18041.24662058704
16693.508303469964,1530,18223.508303469964
16670.9519881007,1520,18190.9519881007
17533.881740774887,1500,19033.881740774887
17656.584242005105,1490,19146.584242005105
17732.121860934847,1270,19002.121860934847
17736.699960573056,660,18396.699960573056
17781.05196660679,625,18406.05196660679
17406.67289695409,750,18156.67289695409
17494.614234115423,785,18279.614234115423
19448.579142843537,785,20233.579142843537
19519.682176230315,775,20294.682176230315
17940.906166692333,805,18745.906166692333
16542.62885984041,730,17272.62885984041
15273.427105148116,620,15893.427105148116
13188.921775388231,570,13758.921775388231
12027.854816158446,560,12587.854816158446
11760.4111741723,545,12305.4111741723
11849.891187454767,460,12309.891187454767
11851.907560492911,460,12311.907560492911
12092.504840762746,615,12707.504840762746
13667.038983685652,1020,14687.038983685652
14397.567757593331,1180,15577.567757593331
15477.007999852416,1260,16737.007999852416
16916.915670431896,1400,18316.915670431896
16908.113130890182,1530,18438.113130890182
16788.320890491326,1520,18308.320890491326
17710.988385309836,1500,19210.988385309836
17656.584242005105,1490,19146.584242005105
17633.730647438555,1270,18903.730647438555
17732.121860934847,660,18392.121860934847
17732.121860934847,625,18357.121860934847
17484.537494428107,750,18234.537494428107
17494.614234115423,785,18279.614234115423
18008.09536568174,785,18793.09536568174
18093.45139892737,775,18868.45139892737
17900.154314247804,805,18705.154314247804
16542.62885984041,730,17272.62885984041
15190.34987071479,620,15810.34987071479
13188.921775388231,570,13758.921775388231
12107.431331768556,560,12667.431331768556
11789.688049601591,545,12334.688049601591
