base_demand_MW,ev_demand_MW,total_demand_MW,h2_electrolyzer_MW
34429.0675136096,785,35214.0675136096,600
36280.70590421782,785,37065.70590421782,600
36620.48701712176,775,37395.48701712176,600
36889.93625292967,805,37694.93625292967,600
35405.59467294294,730,36135.59467294294,600
32050.02732532123,620,32670.02732532123,600
27479.774671080995,570,28049.774671080995,600
23931.236138595807,560,24491.236138595807,600
23763.45249378672,545,24308.45249378672,600
24231.65981724601,460,24691.65981724601,600
23972.296558271875,460,24432.296558271875,600
24267.95228369557,615,24882.95228369557,600
27159.779853644082,1020,28179.779853644082,600
27920.83774656323,1180,29100.83774656323,600
30227.31329975249,1260,31487.31329975249,600
32503.914550860984,1400,33903.91455086098,600
33650.40736850641,1530,35180.40736850641,600
34046.478340447204,1520,35566.478340447204,600
33759.88761251589,1500,35259.88761251589,600
33908.396466418664,1490,35398.396466418664,600
33863.14455103688,1270,35133.14455103688,600
34386.880566031985,660,35046.880566031985,600
34687.26770864214,625,35312.26770864214,600
33909.25506335984,750,34659.25506335984,600
34287.8719570568,785,35072.8719570568,600
36252.36611581914,785,37037.36611581914,600
36421.377777529895,775,37196.377777529895,600
36834.8886192545,805,37639.8886192545,600
34870.61367673247,730,35600.61367673247,600
31688.489000567595,620,32308.489000567595,600
27343.180625794488,570,27913.180625794488,600
23931.236138595807,560,24491.236138595807,600
23763.45249378672,545,24308.45249378672,600
24231.65981724601,460,24691.65981724601,600
23972.296558271875,460,24432.296558271875,600
24267.95228369557,615,24882.95228369557,600
27159.779853644082,1020,28179.779853644082,600
27920.83774656323,1180,29100.83774656323,600
30304.09175813733,1260,31564.09175813733,600
32503.914550860984,1400,33903.91455086098,600
33680.31617684724,1530,35210.31617684724,600
34046.478340447204,1520,35566.478340447204,600
33938.75994548013,1500,35438.75994548013,600
34015.13447764441,1490,35505.13447764441,600
33969.88256226262,1270,35239.88256226262,600
35318.0380827434,660,35978.0380827434,600
35358.76358871899,625,35983.76358871899,600
34056.15633150042,750,34806.15633150042,600
34522.14916497669,785,35307.14916497669,600
36198.55258838566,785,36983.55258838566,600
36367.564250096424,775,37142.564250096424,600
36834.8886192545,805,37639.8886192545,600
34870.61367673247,730,35600.61367673247,600
31688.489000567595,620,32308.489000567595,600
27098.18414967997,570,27668.18414967997,600
23638.68394679636,560,24198.68394679636,600
23036.09706803358,545,23581.09706803358,600
23342.04580785133,460,23802.04580785133,600
23143.565800060318,460,23603.565800060318,600
23476.33199327468,615,24091.33199327468,600
26656.715118197197,1020,27676.715118197197,600
27401.999590714804,1180,28581.999590714804,600
29680.36269086569,1260,30940.36269086569,600
32177.389931155143,1400,33577.38993115514,600
32911.51061365752,1530,34441.51061365752,600
33194.00321576323,1520,34714.00321576323,600
33386.71458878636,1500,34886.71458878636,600
33392.02449327361,1490,34882.02449327361,600
33346.772577891825,1270,34616.772577891825,600
34234.468445183884,660,34894.468445183884,600
34490.001509292786,625,35115.001509292786,600
33053.28465751109,750,33803.28465751109,600
33449.61544129224,785,34234.61544129224,600
35267.257046634055,785,36052.257046634055,600
35436.268708344825,775,36211.268708344825,600
35453.444706728274,805,36258.444706728274,600
33068.3801313917,730,33798.3801313917,600
30014.33051384169,620,30634.33051384169,600
26049.605889588245,570,26619.605889588245,600
23695.3330768937,560,24255.3330768937,600
23044.24663474471,545,23589.24663474471,600
23342.04580785133,460,23802.04580785133,600
23143.565800060318,460,23603.565800060318,600
23476.33199327468,615,24091.33199327468,600
26664.864684908312,1020,27684.864684908312,600
27485.896487569353,1180,28665.896487569353,600
29757.13303013051,1260,31017.13303013051,600
32160.613799432234,1400,33560.613799432234,600
33054.4599001327,1530,34584.4599001327,600
33009.796620951725,1520,34529.796620951725,600
33119.944662582115,1500,34619.944662582115,600
33520.8383918095,1490,35010.8383918095,600
33475.58647642771,1270,34745.58647642771,600
34234.468445183884,660,34894.468445183884,600
34490.001509292786,625,35115.001509292786,600
33053.28465751109,750,33803.28465751109,600
33449.61544129224,785,34234.61544129224,600
35501.92397231448,785,36286.92397231448,600
35436.268708344825,775,36211.268708344825,600
35713.88983844389,805,36518.88983844389,600
33068.3801313917,730,33798.3801313917,600
30014.33051384169,620,30634.33051384169,600
26049.605889588245,570,26619.605889588245,600
23280.864179007793,560,23840.864179007793,600
22905.17828763483,545,23450.17828763483,600
22999.619891603776,460,23459.619891603776,600
22919.715572014673,460,23379.715572014673,600
23406.268047139016,615,24021.268047139016,600
26314.19380228951,1020,27334.19380228951,600
26650.067588688118,1180,27830.067588688118,600
29791.769196097808,1260,31051.769196097808,600
31059.63676856896,1400,32459.63676856896,600
32839.688878039444,1530,34369.688878039444,600
33041.09379881445,1520,34561.09379881445,600
32693.045391959215,1500,34193.04539195921,600
32926.71975521828,1490,34416.71975521828,600
32881.46783983649,1270,34151.46783983649,600
33065.30704446751,660,33725.30704446751,600
33065.30704446751,625,33690.30704446751,600
32874.79595296739,750,33624.79595296739,600
33633.12176200281,785,34418.12176200281,600
37663.14846850542,785,38448.14846850542,600
37609.042652751545,775,38384.042652751545,600
37204.8079056396,805,38009.8079056396,600
34666.11334145326,730,35396.11334145326,600
30873.806349755218,620,31493.806349755218,600
27385.18489317185,570,27955.18489317185,600
23245.347088519295,560,23805.347088519295,600
22905.17828763483,545,23450.17828763483,600
22999.619891603776,460,23459.619891603776,600
22919.715572014673,460,23379.715572014673,600
23406.268047139016,615,24021.268047139016,600
26314.19380228951,1020,27334.19380228951,600
26650.067588688118,1180,27830.067588688118,600
29791.769196097808,1260,31051.769196097808,600
31059.63676856896,1400,32459.63676856896,600
33091.5906657234,1530,34621.5906657234,600
33041.09379881445,1520,34561.09379881445,600
32815.944511567024,1500,34315.944511567024,600
32885.54363808206,1490,34375.54363808206,600
32840.29172270027,1270,34110.29172270027,600
33348.05539885358,660,34008.05539885358,600
33348.05539885358,625,33973.05539885358,600
32920.52283686982,750,33670.52283686982,600
33456.72170108195,785,34241.72170108195,600
37540.24934889762,785,38325.24934889762,600
37961.15264939231,775,38736.15264939231,600
37227.38311883042,805,38032.38311883042,600
34777.49142976534,730,35507.49142976534,600
30869.677777229594,620,31489.677777229594,600
27291.256823543597,570,27861.256823543597,600
23538.420933779456,560,24098.420933779456,600
23184.723649176518,545,23729.723649176518,600
23619.206177889762,460,24079.206177889762,600
23600.2683304639,460,24060.2683304639,600
24594.52358834146,615,25209.52358834146,600
27788.516388182554,1020,28808.516388182554,600
28743.438569166414,1180,29923.438569166414,600
30459.86316489002,1260,31719.86316489002,600
32884.34200832042,1400,34284.34200832042,600
33002.211333081344,1530,34532.211333081344,600
33114.48861393466,1520,34634.48861393466,600
33386.71458878636,1500,34886.71458878636,600
34535.253424674585,1490,36025.253424674585,600
34466.581907620806,1270,35736.581907620806,600
34916.17411867468,660,35576.17411867468,600
34916.17411867468,625,35541.17411867468,600
34490.001509292786,750,35240.001509292786,600
34167.09192777189,785,34952.09192777189,600
36252.97910937997,785,37037.97910937997,600
36055.13645250983,775,36830.13645250983,600
35223.8562906148,805,36028.8562906148,600
32755.706730424776,730,33485.706730424776,600
30388.38243231242,620,31008.38243231242,600
26055.455715556232,570,26625.455715556232,600
23816.0988977186,560,24376.0988977186,600
23364.336851841763,545,23909.336851841763,600
23601.99973280627,460,24061.99973280627,600
23585.308851843478,460,24045.308851843478,600
24594.52358834146,615,25209.52358834146,600
27788.516388182554,1020,28808.516388182554,600
28728.47909054599,1180,29908.47909054599,600
30615.671107682767,1260,31875.671107682767,600
32884.34200832042,1400,34284.34200832042,600
32987.824252421706,1530,34517.824252421706,600
33114.48861393466,1520,34634.48861393466,600
33573.29196664111,1500,35073.29196664111,600
34024.49582301718,1490,35514.49582301718,600
33892.58853975708,1270,35162.58853975708,600
34916.17411867468,660,35576.17411867468,600
34916.17411867468,625,35541.17411867468,600
33456.00721852098,750,34206.00721852098,600
33724.26091390725,785,34509.26091390725,600
35937.76239406957,785,36722.76239406957,600
36055.13645250983,775,36830.13645250983,600
35453.444706728274,805,36258.444706728274,600
32988.86552956313,730,33718.86552956313,600
29934.815912013124,620,30554.815912013124,600
26170.308787233047,570,26740.308787233047,600
23780.9431080706,560,24340.9431080706,600
23183.44894733477,545,23728.44894733477,600
23356.95251219168,460,23816.95251219168,600
23407.556957440775,460,23867.556957440775,600
23544.60364366791,615,24159.60364366791,600
26714.876434396603,1020,27734.876434396603,600
27781.61310639314,1180,28961.61310639314,600
30116.162546800733,1260,31376.162546800733,600
33069.496510393226,1400,34469.496510393226,600
33002.211333081344,1530,34532.211333081344,600
33114.48861393466,1520,34634.48861393466,600
34076.9453382888,1500,35576.9453382888,600
34535.253424674585,1490,36025.253424674585,600
34490.001509292786,1270,35760.001509292786,600
35110.99646290071,660,35770.99646290071,600
35110.99646290071,625,35735.99646290071,600
33610.98904085258,750,34360.98904085258,600
33966.65724183821,785,34751.65724183821,600
36285.97927266502,785,37070.97927266502,600
36403.35333110529,775,37178.35333110529,600
35453.444706728274,805,36258.444706728274,600
32988.86552956313,730,33718.86552956313,600
29966.05422625578,620,30586.05422625578,600
26055.455715556232,570,26625.455715556232,600
23565.26274453611,560,24125.26274453611,600
23049.077511151307,545,23594.077511151307,600
23437.829096402107,460,23897.829096402107,600
23418.891248976255,460,23878.891248976255,600
24660.82026279199,615,25275.82026279199,600
27758.493912161564,1020,28778.493912161564,600
28743.438569166414,1180,29923.438569166414,600
30630.630586303196,1260,31890.630586303196,600
32950.9776560314,1400,34350.9776560314,600
33054.4599001327,1530,34584.4599001327,600
33009.796620951725,1520,34529.796620951725,600
33708.694531065994,1500,35208.694531065994,600
34535.253424674585,1490,36025.253424674585,600
34490.001509292786,1270,35760.001509292786,600
34971.445028150156,660,35631.445028150156,600
34971.445028150156,625,35596.445028150156,600
33374.57650436978,750,34124.57650436978,600
33730.707495196046,785,34515.707495196046,600
35533.215060837196,785,36318.215060837196,600
35584.779592027604,775,36359.779592027604,600
35543.69684477152,805,36348.69684477152,600
33159.060553015515,730,33889.060553015515,600
30105.010935465507,620,30725.010935465507,600
26049.605889588245,570,26619.605889588245,600
23846.85412432059,560,24406.85412432059,600
23223.807063129883,545,23768.807063129883,600
23358.355090173594,460,23818.355090173594,600
23202.587742980915,460,23662.587742980915,600
23484.481559985812,615,24099.481559985812,600
26664.864684908312,1020,27684.864684908312,600
27431.908399055643,1180,28611.908399055643,600
29710.27149920653,1260,30970.27149920653,600
32884.34200832042,1400,34284.34200832042,600
32987.824252421706,1530,34517.824252421706,600
33009.796620951725,1520,34529.796620951725,600
34564.287397834225,1500,36064.287397834225,600
34838.26304304831,1490,36328.26304304831,600
34793.01112766652,1270,36063.01112766652,600
35110.99646290071,660,35770.99646290071,600
35110.99646290071,625,35735.99646290071,600
33979.24390763541,750,34729.24390763541,600
34181.06493331097,785,34966.06493331097,600
36413.94472315976,785,37198.94472315976,600
36403.35333110529,775,37178.35333110529,600
35599.23568520735,805,36404.23568520735,600
32755.706730424776,730,33485.706730424776,600
29966.05422625578,620,30586.05422625578,600
26024.217401313577,570,26594.217401313577,600
23784.166398715002,560,24344.166398715002,600
23454.268284644553,545,23999.268284644553,600
23630.191347264765,460,24090.191347264765,600
23824.983244790736,460,24284.983244790736,600
25115.77312283319,615,25730.77312283319,600
28030.750333713306,1020,29050.750333713306,600
28331.78903570434,1180,29511.78903570434,600
31082.31753031993,1260,32342.31753031993,600
33307.56128779828,1400,34707.56128779828,600
33398.91153682303,1530,34928.91153682303,600
33077.59736238429,1520,34597.59736238429,600
32937.99518313367,1500,34437.99518313367,600
32885.54363808206,1490,34375.54363808206,600
32840.29172270027,1270,34110.29172270027,600
33348.05539885358,660,34008.05539885358,600
33348.05539885358,625,33973.05539885358,600
32847.89730837065,750,33597.89730837065,600
33510.222642395005,785,34295.222642395005,600
37663.14846850542,785,38448.14846850542,600
37609.042652751545,775,38384.042652751545,600
37204.8079056396,805,38009.8079056396,600
34792.44278926575,730,35522.44278926575,600
30943.5901862505,620,31563.5901862505,600
27369.916887991,570,27939.916887991,600
23829.598964517034,560,24389.598964517034,600
23525.312614521557,545,24070.312614521557,600
23479.764351259368,460,23939.764351259368,600
23628.086465401888,460,24088.086465401888,600
23774.614254021963,615,24389.614254021963,600
26384.525679385544,1020,27404.525679385544,600
26888.424654413564,1180,28068.424654413564,600
30030.124232043254,1260,31290.124232043254,600
32580.725485725863,1400,33980.72548572587,600
33217.920113535896,1530,34747.920113535896,600
33041.09379881445,1520,34561.09379881445,600
32715.868238310366,1500,34215.868238310366,600
32885.54363808206,1490,34375.54363808206,600
32840.29172270027,1270,34110.29172270027,600
33348.05539885358,660,34008.05539885358,600
33348.05539885358,625,33973.05539885358,600
32751.896833359566,750,33501.89683335957,600
33510.222642395005,785,34295.222642395005,600
37663.14846850542,785,38448.14846850542,600
37994.063502357254,775,38769.063502357254,600
37204.8079056396,805,38009.8079056396,600
34666.11334145326,730,35396.11334145326,600
