base_demand_MW,morphed_base_demand_MW,ev_demand_MW,total_demand_MW
22225.230266983963,72172.8735186417,4590.0,76762.8735186417
22344.638920238598,72360.45049530218,4560.0,76920.45049530218
22732.009127425936,72968.9636166888,4500.0,77468.9636166888
22918.766686953575,73262.33781889157,4470.0,77732.33781889157
22821.11989254713,73108.94616781676,3810.0,76918.94616781676
23008.301517632208,73402.98652722841,1980.0,75382.98652722841
23046.018273098503,73462.23512242634,1875.0,75337.23512242634
22571.828622753557,72717.33884773403,2250.0,74967.33884773403
22571.73742585948,72717.19558811921,2355.0,75072.19558811921
24804.501863762285,76224.60641171974,2355.0,78579.60641171974
24991.877282247275,76518.95119781292,2325.0,78843.95119781292
24146.90157990218,75191.59356268846,2415.0,77606.59356268846
22615.195025807676,72785.46237606985,2190.0,74975.46237606985
20916.256167206586,70116.62887078073,1860.0,71976.62887078073
18542.291578210366,66387.40918555921,1710.0,68097.40918555921
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20358.16081446966,69239.92658747616,1635.0,70874.92658747616
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19019.89199239365,67137.66336984566,1380.0,68517.66336984566
19389.740996307188,67718.65273773557,1845.0,69563.65273773557
20153.875211901166,68919.01788730558,3060.0,71979.01788730558
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20234.08972000553,69045.02546300815,3780.0,72825.02546300815
21035.28863327317,70303.6149015301,4200.0,74503.6149015301
22723.24966575021,72955.20353068563,4590.0,77545.20353068563
22928.326401374794,73277.35500801477,4560.0,77837.35500801477
23221.677170617448,73738.17462950588,4500.0,78238.17462950588
23128.993767170934,73592.57988296747,4470.0,78062.57988296747
23196.262876161618,73698.25175634678,3810.0,77508.25175634678
23328.55081078174,73906.06057210981,1980.0,75886.06057210981
23328.55081078174,73906.06057210981,1875.0,75781.06057210981
22704.727576563964,72926.10750291632,2250.0,75176.10750291632
22729.115905961466,72964.41870540874,2355.0,75319.41870540874
25007.932495448844,76544.17205300141,2355.0,78899.17205300141
25160.90844548945,76784.47931238564,2325.0,79109.47931238564
24257.299980022395,75365.01648940504,2415.0,77780.01648940504
22592.217968345947,72749.36811611672,2190.0,74939.36811611672
20893.279109744864,70080.53461082763,1860.0,71940.53461082763
18542.291578210366,66387.40918555921,1710.0,68097.40918555921
20608.361773281616,69632.96292221668,1680.0,71312.96292221668
20023.153583936753,68713.66955542706,1635.0,70348.66955542706
19645.001102817856,68119.63639960806,1380.0,69499.63639960806
19340.43995537126,67641.20658996556,1380.0,69021.20658996556
20024.786008340667,68716.23390253227,1845.0,70561.23390253227
20675.18401749134,69737.9328234834,3060.0,72797.9328234834
20945.740123060426,70162.94470425104,3540.0,73702.94470425104
21218.174884647407,70590.9077330839,3780.0,74370.9077330839
22005.85157844636,71828.25535221893,4200.0,76028.25535221893
23089.051807489257,73529.83575316805,4590.0,78119.83575316805
23160.28798137213,73641.73941979189,4560.0,78201.73941979189
23274.32513756586,73820.87840513968,4500.0,78320.87840513968
23274.32513756586,73820.87840513968,4470.0,78290.87840513968
23159.148020196208,73639.94867460668,3810.0,77449.94867460668
23146.13194348962,73619.50194608193,1980.0,75599.50194608193
23088.570743873024,73529.08005869988,1875.0,75404.08005869988
22963.08609755076,73331.95841020222,2250.0,75581.95841020222
23041.440189016033,73455.04348976251,2355.0,75810.04348976251
26101.97603519704,78262.78602215229,2355.0,80617.78602215229
26213.660311523687,78438.22890943779,2325.0,80763.22890943779
25496.410419172702,77311.51352784513,2415.0,79726.51352784513
23092.152501887747,73534.70658007183,2190.0,75724.70658007183
20166.29850879627,68938.533428334,1860.0,70798.533428334
17524.408844624988,64788.434902232315,1710.0,66498.43490223231
20409.99940898317,69321.35893402847,1680.0,71001.35893402847
19924.387347655564,68558.51939258035,1635.0,70193.51939258035
19591.908551010838,68036.23423335204,1380.0,69416.23423335204
19340.43995537126,67641.20658996556,1380.0,69021.20658996556
19052.476642645972,67188.85003021974,1845.0,69033.85003021974
20274.469424778756,69108.45723895871,3060.0,72168.45723895871
20824.236221164458,69972.07633794013,3540.0,73512.07633794013
21213.491924136757,70583.55135186308,3780.0,74363.55135186308
21998.973052710895,71817.44999577136,4200.0,76017.44999577136
23226.25069485521,73745.35909918895,4590.0,78335.35909918895
23269.975045718573,73814.04492151292,4560.0,78374.04492151292
23041.76165806764,73455.54847990476,4500.0,77955.54847990476
23028.48111036824,73434.68629849704,4470.0,77904.68629849704
23016.34736361181,73415.62560674564,3810.0,77225.62560674564
23069.170884581323,73498.60515713798,1980.0,75478.60515713798
23039.620810979275,73452.18546044694,1875.0,75327.18546044694
22978.97487642065,73356.9178165937,2250.0,75606.9178165937
23057.328967885926,73480.002896154,2355.0,75835.002896154
26078.49283497321,78225.89667133693,2355.0,80580.89667133693
26212.23308013144,78435.9868964659,2325.0,80760.9868964659
25496.410419172702,77311.51352784513,2415.0,79726.51352784513
22996.32736544041,73384.17653980297,2190.0,75574.17653980297
20070.475652271296,68788.00696955554,1860.0,70648.00696955554
17524.408844624988,64788.434902232315,1710.0,66498.43490223231
20320.877244250212,69181.35847544865,1680.0,70861.35847544865
19768.13286927303,68313.06195004345,1635.0,69948.06195004345
19358.209670181408,67669.12072591262,1380.0,69049.12072591262
18921.686617011008,66983.39425363009,1380.0,68363.39425363009
19291.533341002203,67564.38004002963,1845.0,69409.38004002963
20055.66983651852,68764.74877109002,3060.0,71824.74877109002
20124.881439352965,68873.47207426492,3540.0,72413.47207426492
20142.140451556308,68900.58395636902,3780.0,72680.58395636902
20870.46164684776,70044.69105520043,4200.0,74244.69105520043
22166.499467200865,72080.6143266996,4590.0,76670.6143266996
22386.115267663055,72425.60496812091,4560.0,76985.60496812091
22858.599536088834,73167.82228801612,4500.0,77667.82228801612
23052.730364502284,73472.77903007684,4470.0,77942.77903007684
22833.185241633008,73127.89941485703,3810.0,76937.89941485703
23102.48966983093,73550.94505741131,1980.0,75530.94505741131
23157.014012874894,73636.59639961996,1875.0,75511.59639961996
22474.672011652754,72564.71721708884,2250.0,74814.71721708884
22563.648261355193,72704.48846028496,2355.0,75059.48846028496
24939.911012082055,76437.31828779986,2355.0,78792.31828779986
24788.606245125342,76199.63626085715,2325.0,78524.63626085715
24080.75191278624,75087.68020108102,2415.0,77502.68020108102
22571.099047600972,72716.1927708155,2190.0,74906.1927708155
20872.160188999882,70047.35926552641,1860.0,71907.35926552641
18499.627391240607,66320.38875625751,1710.0,68030.38875625751
20790.35429509394,69918.85180954529,1680.0,71598.85180954529
20084.928080059533,68810.71003701363,1635.0,70445.71003701363
19471.195782170947,67846.60864419966,1380.0,69226.60864419966
18921.686617011008,66983.39425363009,1380.0,68363.39425363009
19291.533341002203,67564.38004002963,1845.0,69409.38004002963
20055.66983651852,68764.74877109002,3060.0,71824.74877109002
20124.881439352965,68873.47207426492,3540.0,72413.47207426492
20142.140451556308,68900.58395636902,3780.0,72680.58395636902
20923.287447739625,70127.67418708313,4200.0,74327.67418708313
22141.828427431738,72041.85901940128,4590.0,76631.85901940128
22361.44422789392,72386.84966082257,4560.0,76946.84966082257
23165.53864254838,73649.98759211497,4500.0,78149.98759211497
23239.98950694733,73766.94116016112,4470.0,78236.94116016112
23297.486868738077,73857.26276581279,3810.0,77667.26276581279
23102.48966983093,73550.94505741131,1980.0,75530.94505741131
22541.172786810876,72669.18212821333,1875.0,74544.18212821333
22312.170546026213,72309.44649093701,2250.0,74559.44649093701
22259.253548240285,72226.32009943952,2355.0,74581.32009943952
24684.60074727965,76036.25583313924,2355.0,78391.25583313924
24826.801784285522,76259.63696903286,2325.0,78584.63696903286
24104.235113010072,75124.56955189638,2415.0,77539.56955189638
22406.611769605985,72457.802566551,2190.0,74647.802566551
20707.67291100489,69788.9690612619,1860.0,71648.9690612619
18145.142784056035,65763.53505197387,1710.0,67473.53505197387
20454.42597593089,69391.14785538652,1680.0,71071.14785538652
19708.24158901286,68218.97977950283,1635.0,69853.97977950283
19358.209670181408,67669.12072591262,1380.0,69049.12072591262
18921.686617011008,66983.39425363009,1380.0,68363.39425363009
19291.533341002203,67564.38004002963,1845.0,69409.38004002963
20055.66983651852,68764.74877109002,3060.0,71824.74877109002
20060.307198582144,68772.03352250344,3540.0,72312.03352250344
20258.961392941623,69084.09594145909,3780.0,72864.09594145909
20937.587120730288,70150.13729468641,4200.0,74350.13729468641
22103.63288827156,71981.85831122559,4590.0,76571.85831122559
22520.464252089223,72636.6514511788,4560.0,77196.6514511788
22955.311562331026,73319.74552803907,4500.0,77819.74552803907
23329.713571181164,73907.88713219871,4470.0,78377.88713219871
23214.5752124915,73727.018287002,3810.0,77537.018287002
23214.5752124915,73727.018287002,1980.0,75707.018287002
23157.014012874894,73636.59639961996,1875.0,75511.59639961996
22765.751978232987,73021.96967417105,2250.0,75271.96967417105
22765.660781338913,73021.82641455623,2355.0,75376.82641455623
25044.4773708263,76601.57976214892,2355.0,78956.57976214892
25152.278939387783,76770.92337133359,2325.0,79095.92337133359
24281.75898701281,75403.43871809894,2415.0,77818.43871809894
22549.54922153149,72682.34052383427,2190.0,74872.34052383427
20850.610362930405,70013.50701854518,1860.0,71873.50701854518
18499.627391240607,66320.38875625751,1710.0,68030.38875625751
20922.407397711813,70126.29173180014,1680.0,71806.29173180014
20084.928080059533,68810.71003701363,1635.0,70445.71003701363
19471.195782170947,67846.60864419966,1380.0,69226.60864419966
18921.686617011008,66983.39425363009,1380.0,68363.39425363009
19291.533341002203,67564.38004002963,1845.0,69409.38004002963
20055.66983651852,68764.74877109002,3060.0,71824.74877109002
20060.307198582144,68772.03352250344,3540.0,72312.03352250344
20077.566210785484,68799.14540460754,3780.0,72579.14540460754
20946.832205866955,70164.66023813847,4200.0,74364.66023813847
22127.528754441068,72019.39591179798,4590.0,76609.39591179798
22347.144554903254,72364.38655321929,4560.0,76924.38655321929
22376.555553241837,72410.58777899774,4500.0,76910.58777899774
22500.08630610858,72604.64009024797,4470.0,77074.64009024797
22485.490243212174,72581.7113888965,3810.0,76391.7113888965
22288.274679856702,72271.9088903646,1980.0,74251.9088903646
22326.47021901688,72331.9095985403,1875.0,74206.9095985403
22275.233524004245,72251.42276544578,2250.0,74501.42276544578
22303.871628665565,72296.40986598867,2355.0,74651.40986598867
24505.143499122565,75754.34956310254,2355.0,78109.34956310254
24647.344536128432,75977.73069899617,2325.0,78302.73069899617
23937.814460860733,74863.14224379776,2415.0,77278.14224379776
22406.611769605985,72457.802566551,2190.0,74647.802566551
20707.67291100489,69788.9690612619,1860.0,71648.9690612619
17716.471783465327,65090.14323252705,1710.0,66800.14323252704
20179.745490827358,68959.65705853877,1680.0,70639.65705853877
19627.001115850173,68091.36053313357,1635.0,69726.36053313357
18296.554707363284,66001.385408964,1380.0,67381.385408964
18394.136523982696,66154.67498756324,1380.0,67534.67498756324
18264.559417038905,65951.12456385067,1845.0,67796.12456385067
19654.96208357299,68135.28393103644,3060.0,71195.28393103644
20060.307198582144,68772.03352250344,3540.0,72312.03352250344
20077.566210785484,68799.14540460754,3780.0,72579.14540460754
20946.832205866955,70164.66023813847,4200.0,74364.66023813847
22127.528754441068,72019.39591179798,4590.0,76609.39591179798
22361.44422789392,72386.84966082257,4560.0,76946.84966082257
22659.689990425948,72855.358742139,4500.0,77355.358742139
22855.626517342058,73163.15202457311,4470.0,77633.15202457311
22634.275695970122,72815.4358689799,3810.0,76625.4358689799
23140.12434809256,73610.06471895587,1980.0,75590.06471895587
23114.450142488622,73569.73355589455,1875.0,75444.73355589455
22563.73945824927,72704.63171989979,2250.0,74954.63171989979
22485.399046318107,72581.5681292817,2355.0,74936.5681292817
24709.27178704879,76075.01114043758,2355.0,78430.01114043758
24851.472824054654,76298.3922763312,2325.0,78623.3922763312
24080.75191278624,75087.68020108102,2415.0,77502.68020108102
22571.099047600972,72716.1927708155,2190.0,74906.1927708155
20872.160188999882,70047.35926552641,1860.0,71907.35926552641
18145.142784056035,65763.53505197387,1710.0,67473.53505197387
20293.180747520208,69137.85053042875,1680.0,70817.85053042875
19860.65667815491,68458.40599225594,1635.0,70093.40599225594
19591.908551010838,68036.23423335204,1380.0,69416.23423335204
19340.43995537126,67641.20658996556,1380.0,69021.20658996556
20024.786008340667,68716.23390253227,1845.0,70561.23390253227
20675.18401749134,69737.9328234834,3060.0,72797.9328234834
20824.236221164458,69972.07633794013,3540.0,73512.07633794013
21334.995826032722,70774.419718174,3780.0,74554.419718174
22005.85157844636,71828.25535221893,4200.0,76028.25535221893
23089.051807489257,73529.83575316805,4590.0,78119.83575316805
23160.28798137213,73641.73941979189,4560.0,78201.73941979189
23343.84680984015,73930.08879100498,4500.0,78430.08879100498
23343.84680984015,73930.08879100498,4470.0,78400.08879100498
23318.432515384324,73890.16591784588,3810.0,77700.16591784588
23288.073069347385,73842.47479207334,1980.0,75822.47479207334
23294.88547733464,73853.17628530014,1875.0,75728.17628530014
23108.054960291745,73559.68747540552,2250.0,75809.68747540552
23186.40905175702,73682.77255496584,2355.0,76037.77255496584
26212.37443531725,78436.20894886887,2355.0,80791.20894886887
26347.541911867735,78648.54118696974,2325.0,80973.54118696974
25521.320850788772,77350.64489163237,2415.0,79765.64489163237
23093.57973327999,73536.94859304371,2190.0,75726.94859304371
20167.72574018852,68940.7754413059,1860.0,70800.7754413059
17711.417195611324,65082.203068375835,1710.0,66792.20306837583
20608.361773281616,69632.96292221668,1680.0,71312.96292221668
20023.153583936753,68713.66955542706,1635.0,70348.66955542706
19645.001102817856,68119.63639960806,1380.0,69499.63639960806
19461.94613718958,67832.07853776684,1380.0,69212.07853776684
20024.786008340667,68716.23390253227,1845.0,70561.23390253227
20675.18401749134,69737.9328234834,3060.0,72797.9328234834
20828.919181675108,69979.43271916098,3540.0,73519.43271916098
21218.174884647407,70590.9077330839,3780.0,74370.9077330839
22005.85157844636,71828.25535221893,4200.0,76028.25535221893
23089.051807489257,73529.83575316805,4590.0,78119.83575316805
23160.28798137213,73641.73941979189,4560.0,78201.73941979189
23343.84680984015,73930.08879100498,4500.0,78430.08879100498
23323.53042176301,73898.17413031415,4470.0,78368.17413031415
23298.11612730718,73858.25125715503,3810.0,77668.25125715503
23294.88547733464,73853.17628530014,1980.0,75833.17628530014
23294.88547733464,73853.17628530014,1875.0,75728.17628530014
22977.684440369514,73354.89069304403,2250.0,75604.89069304403
23142.00300411047,73613.01586702112,2355.0,75968.01586702112
26140.857830985115,78323.86475892947,2355.0,80678.86475892947
26202.983435150072,78421.45679003309,2325.0,80746.45679003309
25631.719250909,77524.06781834898,2415.0,79939.06781834898
23093.57973327999,73536.94859304371,2190.0,75726.94859304371
